USB1	U6 snRNA biogenesis phosphodiesterase 1	79650
USE1	unconventional SNARE in the ER 1	55850
USF1	upstream transcription factor 1	7391
USF1P1	upstream transcription factor 1 pseudogene 1	100151645
USF2	upstream transcription factor 2, c-fos interacting	7392
USF3	upstream transcription factor family member 3	205717
USH1A	entry withdrawn	
USH1C	USH1 protein network component harmonin	10083
USH1E	Usher syndrome 1E (autosomal recessive, severe)	7396
USH1G	USH1 protein network component sans	124590
USH1H	Usher syndrome 1H (autosomal recessive)	100271837
USH1K	Usher syndrome 1K (autosomal recessive)	101180907
USH2A	usherin	7399
USH2B	entry withdrawn	
USHBP1	USH1 protein network component harmonin binding protein 1	83878
USO1	USO1 vesicle transport factor	8615
USP1	ubiquitin specific peptidase 1	7398
USP2	ubiquitin specific peptidase 2	9099
USP2-AS1	USP2 antisense RNA 1 (head to head)	100499227
USP3	ubiquitin specific peptidase 3	9960
USP3-AS1	USP3 antisense RNA 1	100130855
USP4	ubiquitin specific peptidase 4	7375
USP5	ubiquitin specific peptidase 5	8078
USP6	ubiquitin specific peptidase 6	9098
USP6NL	USP6 N-terminal like	9712
USP7	ubiquitin specific peptidase 7	7874
USP8	ubiquitin specific peptidase 8	9101
USP8P1	ubiquitin specific peptidase 8 pseudogene 1	100287272
USP9X	ubiquitin specific peptidase 9 X-linked	8239
USP9Y	ubiquitin specific peptidase 9 Y-linked	8287
USP9YP1	USP9Y pseudogene 1	387362
USP9YP2	USP9Y pseudogene 2	387363
USP9YP3	USP9Y pseudogene 3	387364
USP9YP4	USP9Y pseudogene 4	387359
USP9YP5	USP9Y pseudogene 5	100421217
USP9YP6	USP9Y pseudogene 6	100462820
USP9YP7	USP9Y pseudogene 7	100462821
USP9YP8	USP9Y pseudogene 8	100421219
USP9YP9	USP9Y pseudogene 9	100421220
USP9YP10	USP9Y pseudogene 10	100421222
USP9YP11	USP9Y pseudogene 11	100421224
USP9YP12	USP9Y pseudogene 12	100874382
USP9YP13	USP9Y pseudogene 13	100861434
USP9YP14	USP9Y pseudogene 14	107133502
USP9YP15	USP9Y pseudogene 15	106480713
USP9YP16	USP9Y pseudogene 16	106478927
USP9YP17	USP9Y pseudogene 17	106480714
USP9YP18	USP9Y pseudogene 18	106480424
USP9YP19	USP9Y pseudogene 19	100500797
USP9YP20	USP9Y pseudogene 20	106480717
USP9YP21	USP9Y pseudogene 21	106480355
USP9YP22	USP9Y pseudogene 22	100874383
USP9YP23	USP9Y pseudogene 23	100500798
USP9YP24	USP9Y pseudogene 24	106478928
USP9YP25	USP9Y pseudogene 25	106480715
USP9YP26	USP9Y pseudogene 26	106478929
USP9YP27	USP9Y pseudogene 27	106480716
USP9YP28	USP9Y pseudogene 28	107080622
USP9YP29	USP9Y pseudogene 29	106480425
USP9YP30	USP9Y pseudogene 30	100874384
USP9YP31	USP9Y pseudogene 31	106478930
USP9YP32	USP9Y pseudogene 32	106480718
USP9YP33	USP9Y pseudogene 33	106478931
USP9YP34	USP9Y pseudogene 34	387361
USP9YP35	USP9Y pseudogene 35	106480719
USP9YP36	USP9Y pseudogene 36	106478932
USP10	ubiquitin specific peptidase 10	9100
USP10P1	ubiquitin specific peptidase 10 pseudogene 1	780779
USP10P2	ubiquitin specific peptidase10 pseudogene 2	780778
USP11	ubiquitin specific peptidase 11	8237
USP12	ubiquitin specific peptidase 12	219333
USP12-AS1	USP12 antisense RNA 1	100874070
USP12-AS2	USP12 antisense RNA 2 (head to head)	100874071
USP12P1	ubiquitin specific peptidase 12 pseudogene 1	9959
USP12PX	ubiquitin specific peptidase 12 pseudogene X-linked	254700
USP12PY	ubiquitin specific peptidase 12 pseudogene Y-linked	359799
USP13	ubiquitin specific peptidase 13	8975
USP14	ubiquitin specific peptidase 14	9097
USP15	ubiquitin specific peptidase 15	9958
USP16	ubiquitin specific peptidase 16	10600
USP17L1	ubiquitin specific peptidase 17-like family member 1	401447
USP17L2	ubiquitin specific peptidase 17-like family member 2	377630
USP17L3	ubiquitin specific peptidase 17-like family member 3	645836
USP17L4	ubiquitin specific peptidase 17-like family member 4	645402
USP17L5	ubiquitin specific peptidase 17-like family member 5	728386
USP17L6P	ubiquitin specific peptidase 17-like family member 6, pseudogene	391622
USP17L7	ubiquitin specific peptidase 17-like family member 7	392197
USP17L8	ubiquitin specific peptidase 17-like family member 8	392188
USP17L9P	ubiquitin specific peptidase 17-like family member 9, pseudogene	391627
USP17L10	ubiquitin specific peptidase 17-like family member 10	100287144
USP17L11	ubiquitin specific peptidase 17-like family member 11	100287178
USP17L12	ubiquitin specific peptidase 17-like family member 12	100287205
USP17L13	ubiquitin specific peptidase 17-like family member 13	100287238
USP17L14P	ubiquitin specific peptidase 17-like family member 14, pseudogene	100287270
USP17L15	ubiquitin specific peptidase 17-like family member 15	100288520
USP17L16P	ubiquitin specific peptidase 17-like family member 16, pseudogene	100287302
USP17L17	ubiquitin specific peptidase 17-like family member 17	100287327
USP17L18	ubiquitin specific peptidase 17-like family member 18	100287364
USP17L19	ubiquitin specific peptidase 17-like family member 19	100287404
USP17L20	ubiquitin specific peptidase 17-like family member 20	100287441
USP17L21	ubiquitin specific peptidase 17-like family member 21	100287478
USP17L22	ubiquitin specific peptidase 17-like family member 22	100287513
USP17L23	ubiquitin specific peptidase 17-like family member 23	101241878
USP17L24	ubiquitin specific peptidase 17-like family member 24	728369
USP17L25	ubiquitin specific peptidase 17-like family member 25	728373
USP17L26	ubiquitin specific peptidase 17-like family member 26	728379
USP17L27	ubiquitin specific peptidase 17-like family member 27	728393
USP17L28	ubiquitin specific peptidase 17-like family member 28	728400
USP17L29	ubiquitin specific peptidase 17-like family member 29	728405
USP17L30	ubiquitin specific peptidase 17-like family member 30	728419
USP18	ubiquitin specific peptidase 18	11274
USP19	ubiquitin specific peptidase 19	10869
USP20	ubiquitin specific peptidase 20	10868
USP21	ubiquitin specific peptidase 21	27005
USP22	ubiquitin specific peptidase 22	23326
USP24	ubiquitin specific peptidase 24	23358
USP24P1	ubiquitin specific peptidase 24 pseudogene 1	100874248
USP25	ubiquitin specific peptidase 25	29761
USP26	ubiquitin specific peptidase 26	83844
USP27X	ubiquitin specific peptidase 27 X-linked	389856
USP27X-AS1	USP27X antisense RNA 1 (head to head)	158572
USP28	ubiquitin specific peptidase 28	57646
USP29	ubiquitin specific peptidase 29	57663
USP30	ubiquitin specific peptidase 30	84749
USP30-AS1	USP30 antisense RNA 1	100131733
USP31	ubiquitin specific peptidase 31	57478
USP32	ubiquitin specific peptidase 32	84669
USP32P1	ubiquitin specific peptidase 32 pseudogene 1	162632
USP32P2	ubiquitin specific peptidase 32 pseudogene 2	220594
USP32P3	ubiquitin specific peptidase 32 pseudogene 3	347716
USP32P4	ubiquitin specific peptidase 32 pseudogene 4	100874252
USP33	ubiquitin specific peptidase 33	23032
USP34	ubiquitin specific peptidase 34	9736
USP35	ubiquitin specific peptidase 35	57558
USP36	ubiquitin specific peptidase 36	57602
USP37	ubiquitin specific peptidase 37	57695
USP38	ubiquitin specific peptidase 38	84640
USP39	ubiquitin specific peptidase 39	10713
USP40	ubiquitin specific peptidase 40	55230
USP41	ubiquitin specific peptidase 41	373856
USP42	ubiquitin specific peptidase 42	84132
USP43	ubiquitin specific peptidase 43	124739
USP44	ubiquitin specific peptidase 44	84101
USP45	ubiquitin specific peptidase 45	85015
USP46	ubiquitin specific peptidase 46	64854
USP46-AS1	USP46 antisense RNA 1	643783
USP47	ubiquitin specific peptidase 47	55031
USP48	ubiquitin specific peptidase 48	84196
USP49	ubiquitin specific peptidase 49	25862
USP50	ubiquitin specific peptidase 50	373509
USP51	ubiquitin specific peptidase 51	158880
USP53	ubiquitin specific peptidase 53	54532
USP54	ubiquitin specific peptidase 54	159195
USPL1	ubiquitin specific peptidase like 1	10208
UST	uronyl 2-sulfotransferase	10090
UST-AS1	UST antisense RNA 1	100128176
UTF1	undifferentiated embryonic cell transcription factor 1	8433
UTP3	UTP3 small subunit processome component	57050
UTP4	UTP4 small subunit processome component	84916
UTP6	UTP6 small subunit processome component	55813
UTP11	UTP11 small subunit processome component	51118
UTP14A	UTP14A small subunit processome component	10813
UTP14C	UTP14C small subunit processome component	9724
UTP15	UTP15 small subunit processome component	84135
UTP18	UTP18 small subunit processome component	51096
UTP20	UTP20 small subunit processome component	27340
UTP23	UTP23 small subunit processome component	84294
UTP25	UTP25 small subunit processor component	27042
UTRN	utrophin	7402
UTS2	urotensin 2	10911
UTS2B	urotensin 2B	257313
UTS2R	urotensin 2 receptor	2837
UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	7404
UVRAG	UV radiation resistance associated	7405
UVRAG-DT	UVRAG divergent transcript	100506113
UVSSA	UV stimulated scaffold protein A	57654
UXS1	UDP-glucuronate decarboxylase 1	80146
UXT	ubiquitously expressed prefoldin like chaperone	8409
UXT-AS1	UXT antisense RNA 1	100133957
VAC14	Vac14, PIKFYVE complex component	55697
VAC14-AS1	VAC14 antisense RNA 1	100130894
VAMP1	vesicle associated membrane protein 1	6843
VAMP2	vesicle associated membrane protein 2	6844
VAMP3	vesicle associated membrane protein 3	9341
VAMP4	vesicle associated membrane protein 4	8674
VAMP5	vesicle associated membrane protein 5	10791
VAMP7	vesicle associated membrane protein 7	6845
VAMP8	vesicle associated membrane protein 8	8673
VAMP9P	vesicle associated membrane protein 9, pseudogene	112441439
VANGL1	VANGL planar cell polarity protein 1	81839
VANGL2	VANGL planar cell polarity protein 2	57216
VAPA	VAMP associated protein A	9218
VAPB	VAMP associated protein B and C	9217
VARS	valyl-tRNA synthetase	7407
VARS1	entry withdrawn	
VARS2	valyl-tRNA synthetase 2, mitochondrial	57176
VASH1	vasohibin 1	22846
VASH1-AS1	VASH1 antisense RNA 1	100506603
VASH2	vasohibin 2	79805
VASN	vasorin	114990
VASP	vasodilator stimulated phosphoprotein	7408
VAT1	vesicle amine transport 1	10493
VAT1L	vesicle amine transport 1 like	57687
VAV1	vav guanine nucleotide exchange factor 1	7409
VAV2	vav guanine nucleotide exchange factor 2	7410
VAV3	vav guanine nucleotide exchange factor 3	10451
VAV3-AS1	VAV3 antisense RNA 1	100873946
VAX1	ventral anterior homeobox 1	11023
VAX2	ventral anterior homeobox 2	25806
VBP1	VHL binding protein 1	7411
VCAM1	vascular cell adhesion molecule 1	7412
VCAN	versican	1462
VCAN-AS1	VCAN antisense RNA 1	105379054
VCL	vinculin	7414
VCP	valosin containing protein	7415
VCPIP1	valosin containing protein interacting protein 1	80124
VCPKMT	valosin containing protein lysine methyltransferase	79609
VCX	variable charge X-linked	26609
VCX2	variable charge X-linked 2	51480
VCX3A	variable charge X-linked 3A	51481
VCX3B	variable charge X-linked 3B	425054
VCY	variable charge Y-linked	9084
VCY1B	variable charge Y-linked 1B	353513
VDAC1	voltage dependent anion channel 1	7416
VDAC1P1	voltage dependent anion channel 1 pseudogene 1	642585
VDAC1P2	voltage dependent anion channel 1 pseudogene 2	10064
VDAC1P3	voltage dependent anion channel 1 pseudogene 3	100310838
VDAC1P4	voltage dependent anion channel 1 pseudogene 4	7418
VDAC1P5	voltage dependent anion channel 1 pseudogene 5	10187
VDAC1P6	voltage dependent anion channel 1 pseudogene 6	359800
VDAC1P7	voltage dependent anion channel 1 pseudogene 7	100310839
VDAC1P8	voltage dependent anion channel 1 pseudogene 8	100310840
VDAC1P9	voltage dependent anion channel 1 pseudogene 9	391106
VDAC1P10	voltage dependent anion channel 1 pseudogene 10	643536
VDAC1P11	voltage dependent anion channel 1 pseudogene 11	100310841
VDAC1P12	voltage dependent anion channel 1 pseudogene 12	100874289
VDAC1P13	voltage dependent anion channel 1 pseudogene 13	100420568
VDAC2	voltage dependent anion channel 2	7417
VDAC2P1	voltage dependent anion channel 2 pseudogene 1	54015
VDAC2P2	voltage dependent anion channel 2 pseudogene 2	643996
VDAC2P3	voltage dependent anion channel 2 pseudogene 3	401959
VDAC2P4	voltage dependent anion channel 2 pseudogene 4	100420574
VDAC3	voltage dependent anion channel 3	7419
VDAC3P1	voltage dependent anion channel 3 pseudogene 1	341965
VDI	vesicular stomatitis virus defective interfering particle suppression	7420
VDR	vitamin D receptor	7421
VEGFA	vascular endothelial growth factor A	7422
VEGFB	vascular endothelial growth factor B	7423
VEGFC	vascular endothelial growth factor C	7424
VEGFD	vascular endothelial growth factor D	2277
VENTX	VENT homeobox	27287
VENTXP1	VENT homeobox pseudogene 1	139538
VENTXP2	VENT homeobox pseudogene 2	100287345
VENTXP3	VENT homeobox pseudogene 3	349814
VENTXP4	VENT homeobox pseudogene 4	152101
VENTXP5	VENT homeobox pseudogene 5	442384
VENTXP6	VENT homeobox pseudogene 6	552879
VENTXP7	VENT homeobox pseudogene 7	391518
VEPH1	ventricular zone expressed PH domain containing 1	79674
VEZF1	vascular endothelial zinc finger 1	7716
VEZF1P1	vascular endothelial zinc finger 1 pseudogene 1	647319
VEZT	vezatin, adherens junctions transmembrane protein	55591
VGF	VGF nerve growth factor inducible	7425
VGLL1	vestigial like family member 1	51442
VGLL2	vestigial like family member 2	245806
VGLL3	vestigial like family member 3	389136
VGLL4	vestigial like family member 4	9686
VHL	von Hippel-Lindau tumor suppressor	7428
VHLL	VHL like	391104
VIL1	villin 1	7429
VILL	villin like	50853
VIM	vimentin	7431
VIM-AS1	VIM antisense RNA 1	100507347
VIM2P	vimentin 2, pseudogene	100130535
VINAC1P	vinculin/alpha-catenin family member 1, pseudogene	
VIP	vasoactive intestinal peptide	7432
VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog	63894
VIPR1	vasoactive intestinal peptide receptor 1	7433
VIPR1-AS1	VIPR1 antisense RNA 1	100874007
VIPR2	vasoactive intestinal peptide receptor 2	7434
VIRMA	vir like m6A methyltransferase associated	25962
VIS1	viral integration site 1	7435
VIT	vitrin	5212
VKORC1	vitamin K epoxide reductase complex subunit 1	79001
VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1	154807
VKORC1P1	VKORC1 pseudogene 1	414355
VKORC1P2	VKORC1 pseudogene 2	414357
VLDLR	very low density lipoprotein receptor	7436
VLDLR-AS1	VLDLR antisense RNA 1	401491
VMA21	vacuolar ATPase assembly factor VMA21	203547
VMAC	vimentin type intermediate filament associated coiled-coil protein	400673
VMD1	vitelliform macular dystrophy, atypical	7438
VMO1	vitelline membrane outer layer 1 homolog	284013
VMP1	vacuole membrane protein 1	81671
VN1R1	vomeronasal 1 receptor 1	57191
VN1R2	vomeronasal 1 receptor 2	317701
VN1R3	vomeronasal 1 receptor 3 (gene/pseudogene)	317702
VN1R4	vomeronasal 1 receptor 4	317703
VN1R5	vomeronasal 1 receptor 5 (gene/pseudogene)	317705
VN1R6P	vomeronasal 1 receptor 6 pseudogene	653753
VN1R7P	vomeronasal 1 receptor 7 pseudogene	100132759
VN1R8P	vomeronasal 1 receptor 8 pseudogene	54041
VN1R9P	vomeronasal 1 receptor 9 pseudogene	317691
VN1R10P	vomeronasal 1 receptor 10 pseudogene	387316
VN1R11P	vomeronasal 1 receptor 11, pseudogene	387317
VN1R12P	vomeronasal 1 receptor 12, pseudogene	387321
VN1R13P	vomeronasal 1 receptor 13 pseudogene	387322
VN1R14P	vomeronasal 1 receptor 14 pseudogene	387320
VN1R15P	vomeronasal 1 receptor 15 pseudogene	100312804
VN1R16P	vomeronasal 1 receptor 16 pseudogene	100312805
VN1R17P	vomeronasal 1 receptor 17 pseudogene	441931
VN1R18P	vomeronasal 1 receptor 18 pseudogene	100133087
VN1R19P	vomeronasal 1 receptor 19 pseudogene	100312843
VN1R20P	vomeronasal 1 receptor 20 pseudogene	100312775
VN1R21P	vomeronasal 1 receptor 21 pseudogene	100128368
VN1R22P	vomeronasal 1 receptor 22 pseudogene	100312844
VN1R23P	vomeronasal 1 receptor 23 pseudogene	100312845
VN1R24P	vomeronasal 1 receptor 24 pseudogene	100312781
VN1R25P	vomeronasal 1 receptor 25 pseudogene	100312782
VN1R26P	vomeronasal 1 receptor 26 pseudogene	100312783
VN1R27P	vomeronasal 1 receptor 27 pseudogene	100312784
VN1R28P	vomeronasal 1 receptor 28 pseudogene	100312785
VN1R29P	vomeronasal 1 receptor 29 pseudogene	100312786
VN1R30P	vomeronasal 1 receptor 30 pseudogene	100287919
VN1R31P	vomeronasal 1 receptor 31 pseudogene	100312787
VN1R32P	vomeronasal 1 receptor 32 pseudogene	100312788
VN1R33P	vomeronasal 1 receptor 33 pseudogene	100288022
VN1R34P	vomeronasal 1 receptor 34 pseudogene	100129587
VN1R35P	vomeronasal 1 receptor 35 pseudogene	100312789
VN1R36P	vomeronasal 1 receptor 36 pseudogene	100312790
VN1R37P	vomeronasal 1 receptor 37 pseudogene	402273
VN1R38P	vomeronasal 1 receptor 38 pseudogene	100131065
VN1R39P	vomeronasal 1 receptor 39 pseudogene	100312791
VN1R40P	vomeronasal 1 receptor 40 pseudogene	100312792
VN1R41P	vomeronasal 1 receptor 41 pseudogene	100312793
VN1R42P	vomeronasal 1 receptor 42 pseudogene	100312794
VN1R43P	vomeronasal 1 receptor 43 pseudogene	100312795
VN1R44P	vomeronasal 1 receptor 44 pseudogene	100312855
VN1R45P	vomeronasal 1 receptor 45 pseudogene	100312796
VN1R46P	vomeronasal 1 receptor 46 pseudogene	100131789
VN1R47P	vomeronasal 1 receptor 47 pseudogene	100312797
VN1R48P	vomeronasal 1 receptor 48 pseudogene	100312798
VN1R49P	vomeronasal 1 receptor 49 pseudogene	100312799
VN1R51P	vomeronasal 1 receptor 51 pseudogene	100312801
VN1R52P	vomeronasal 1 receptor 52 pseudogene	100312802
VN1R53P	vomeronasal 1 receptor 53 pseudogene	100312806
VN1R54P	vomeronasal 1 receptor 54 pseudogene	100312807
VN1R55P	vomeronasal 1 receptor 55 pseudogene	100312808
VN1R56P	vomeronasal 1 receptor 56 pseudogene	100312774
VN1R57P	vomeronasal 1 receptor 57 pseudogene	100312809
VN1R58P	vomeronasal 1 receptor 58 pseudogene	100312810
VN1R59P	vomeronasal 1 receptor 59 pseudogene	100312811
VN1R60P	vomeronasal 1 receptor 60 pseudogene	100312812
VN1R61P	vomeronasal 1 receptor 61 pseudogene	100312813
VN1R62P	vomeronasal 1 receptor 62 pseudogene	100312814
VN1R63P	vomeronasal 1 receptor 63 pseudogene	100312815
VN1R64P	vomeronasal 1 receptor 64 pseudogene	730196
VN1R65P	vomeronasal 1 receptor 65 pseudogene	100128384
VN1R66P	vomeronasal 1 receptor 66 pseudogene	100129315
VN1R67P	vomeronasal 1 receptor 67 pseudogene	100131118
VN1R68P	vomeronasal 1 receptor 68 pseudogene	100131688
VN1R69P	vomeronasal 1 receptor 69 pseudogene	100312816
VN1R70P	vomeronasal 1 receptor 70 pseudogene	100130059
VN1R71P	vomeronasal 1 receptor 71 pseudogene	100312817
VN1R72P	vomeronasal 1 receptor 72 pseudogene	100312853
VN1R73P	vomeronasal 1 receptor 73 pseudogene	100312818
VN1R74P	vomeronasal 1 receptor 74 pseudogene	100312819
VN1R75P	vomeronasal 1 receptor 75 pseudogene	100312820
VN1R76P	vomeronasal 1 receptor 76 pseudogene	100312821
VN1R77P	vomeronasal 1 receptor 77 pseudogene	100312822
VN1R78P	vomeronasal 1 receptor 78 pseudogene	100312823
VN1R79P	vomeronasal 1 receptor 79 pseudogene	100312824
VN1R80P	vomeronasal 1 receptor 80 pseudogene	100312825
VN1R81P	vomeronasal 1 receptor 81 pseudogene	100312826
VN1R82P	vomeronasal 1 receptor 82 pseudogene	100312827
VN1R83P	vomeronasal 1 receptor 83 pseudogene	100312828
VN1R84P	vomeronasal 1 receptor 84 pseudogene	100312829
VN1R85P	vomeronasal 1 receptor 85 pseudogene	100312830
VN1R86P	vomeronasal 1 receptor 86 pseudogene	100312831
VN1R87P	vomeronasal 1 receptor 87 pseudogene	100312832
VN1R88P	vomeronasal 1 receptor 88 pseudogene	100312833
VN1R89P	vomeronasal 1 receptor 89 pseudogene	100312834
VN1R90P	vomeronasal 1 receptor 90 pseudogene	100312835
VN1R91P	vomeronasal 1 receptor 91 pseudogene	100312836
VN1R92P	vomeronasal 1 receptor 92 pseudogene	100312837
VN1R93P	vomeronasal 1 receptor 93 pseudogene	100312838
VN1R94P	vomeronasal 1 receptor 94 pseudogene	100312839
VN1R95P	vomeronasal 1 receptor 95 pseudogene	100131141
VN1R96P	vomeronasal 1 receptor 96 pseudogene	100127969
VN1R97P	vomeronasal 1 receptor 97 pseudogene	100312840
VN1R98P	vomeronasal 1 receptor 98 pseudogene	100312841
VN1R99P	vomeronasal 1 receptor 99 pseudogene	100312842
VN1R100P	vomeronasal 1 receptor 100 pseudogene	100312846
VN1R101P	vomeronasal 1 receptor 101 pseudogene	729885
VN1R102P	vomeronasal 1 receptor 102 pseudogene	100312847
VN1R103P	vomeronasal 1 receptor 103 pseudogene	730066
VN1R104P	vomeronasal 1 receptor 104 pseudogene	100288195
VN1R105P	vomeronasal 1 receptor 105 pseudogene	100288264
VN1R106P	vomeronasal 1 receptor 106 pseudogene	100312848
VN1R107P	vomeronasal 1 receptor 107 pseudogene	100312849
VN1R108P	vomeronasal 1 receptor 108 pseudogene	100312850
VN1R109P	vomeronasal 1 receptor 109 pseudogene	100312851
VN1R110P	vomeronasal 1 receptor 110 pseudogene	100312803
VN1R111P	vomeronasal 1 receptor 111 pseudogene	100312852
VN1R112P	vomeronasal 1 receptor 112 pseudogene	100312854
VN2R1P	vomeronasal 2 receptor 1 pseudogene	344760
VN2R2P	vomeronasal 2 receptor 2 pseudogene	100033391
VN2R3P	vomeronasal 2 receptor 3, pseudogene	100033392
VN2R6P	vomeronasal 2 receptor 6 pseudogene	100033395
