# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 10 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-5157
# Timestamp: Thu, 30-May-2019 20:40:45
Gene ID	Gene Name	'biomass' vs 'control' at '1 hour' .foldChange	'biomass' vs 'control' at '1 hour'.pValue	'biomass' vs 'control' at '16 hour' .foldChange	'biomass' vs 'control' at '16 hour'.pValue	'biomass' vs 'control' at '20 hour' .foldChange	'biomass' vs 'control' at '20 hour'.pValue	'biomass' vs 'control' at '4 hour' .foldChange	'biomass' vs 'control' at '4 hour'.pValue	'biomass' vs 'control' at '8 hour' .foldChange	'biomass' vs 'control' at '8 hour'.pValue	'diesel' vs 'control' at '1 hour' .foldChange	'diesel' vs 'control' at '1 hour'.pValue	'diesel' vs 'control' at '16 hour' .foldChange	'diesel' vs 'control' at '16 hour'.pValue	'diesel' vs 'control' at '20 hour' .foldChange	'diesel' vs 'control' at '20 hour'.pValue	'diesel' vs 'control' at '4 hour' .foldChange	'diesel' vs 'control' at '4 hour'.pValue	'diesel' vs 'control' at '8 hour' .foldChange	'diesel' vs 'control' at '8 hour'.pValue
ENSG00000248079	DPH6-DT			0.1	0.999516510215591																
ENSG00000248092	NNT-AS1	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035									0.3	0.99993743598835	0.1	0.999991842764457
ENSG00000248098	BCKDHA			-0.1	0.999516510215591																
ENSG00000248115	AC023154.1	0.1	0.999973754074131					-0.1	0.996465604932035												
ENSG00000248124	RRN3P1							-0.1	0.996465604932035							0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000248161	AC098487.1			0.1	0.999516510215591													0.1	0.99993743598835		
ENSG00000248213	CICP16																	-0.1	0.99993743598835		
ENSG00000248254	AC107398.2			0.1	0.999516510215591																
ENSG00000248275	TRIM52-AS1	-0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000248278	SUMO2P17			-0.1	0.999516510215591																
ENSG00000248323	LUCAT1			0.1	0.999516510215591	0.1	0.999975865166861							0.2	0.999999971785988			0.2	0.99993743598835	0.1	0.999991842764457
ENSG00000248333	CDK11B	-0.2	0.999973754074131	-0.1	0.999516510215591			0.3	0.996465604932035							0.1	0.999993864973088				
ENSG00000248334	WHAMMP2	0.1	0.999973754074131	0.1	0.999516510215591	-0.2	0.999975865166861					0.1	0.999963861920391			-0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000248367	AC008610.1			0.1	0.999516510215591																
ENSG00000248370	LINC02434			0.2	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761										
ENSG00000248375	AC104066.1	-0.1	0.999973754074131			0.1	0.999975865166861														
ENSG00000248383	PCDHAC1			0.1	0.999516510215591			0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000248405	PRR5-ARHGAP8							0.1	0.996465604932035												
ENSG00000248445	SEMA6A-AS1							0.1	0.996465604932035												
ENSG00000248476	BACH1-IT1	0.1	0.999973754074131															0.1	0.99993743598835		
ENSG00000248485	PCP4L1			0.1	0.999516510215591									0.1	0.999999971785988						
ENSG00000248487	ABHD14A	0.1	0.999973754074131	-0.1	0.999516510215591													-0.1	0.99993743598835		
ENSG00000248489	LINC02062			-0.1	0.999516510215591																
ENSG00000248503	AL356235.1					-0.1	0.999975865166861											0.1	0.99993743598835		
ENSG00000248508	SRP14-AS1							-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000248527	MTATP6P1	-0.3	0.999973754074131	0.2	0.999516510215591			-0.4	0.996465604932035			-0.2	0.999963861920391	0.1	0.999999971785988			-0.2	0.99993743598835	-0.2	0.999991842764457
ENSG00000248554	AC114956.2					0.1	0.999975865166861														
ENSG00000248559	AC109454.2							-0.1	0.996465604932035												
ENSG00000248569	AC026410.3																			-0.1	0.999991842764457
ENSG00000248593	DSTNP2							-0.1	0.996465604932035			-0.1	0.999963861920391								
ENSG00000248643	RBM14-RBM4	-0.1	0.999973754074131			-0.1	0.999975865166861	0.1	0.996465604932035							-0.1	0.999993864973088				
ENSG00000248648	AC113410.1			0.1	0.999516510215591									0.1	0.999999971785988						
ENSG00000248664	AC010273.1			0.1	0.999516510215591																
ENSG00000248668	OXCT1-AS1	-0.1	0.999973754074131	-0.1	0.999516510215591																
ENSG00000248671	AP002495.1							0.1	0.996465604932035												
ENSG00000248697	TOX4P1			0.1	0.999516510215591																
ENSG00000248712	CCDC153	0.1	0.999973754074131					-0.1	0.996465604932035												
ENSG00000248727	LINC01948							-0.1	0.996465604932035												
ENSG00000248729	MTCO1P30			-0.1	0.999516510215591																
ENSG00000248734	AC008906.1	0.1	0.999973754074131			0.1	0.999975865166861					0.1	0.999963861920391								
ENSG00000248773	AC108727.1							-0.1	0.996465604932035												
ENSG00000248774	AC097534.1					0.1	0.999975865166861					0.1	0.999963861920391							0.1	0.999991842764457
ENSG00000248794	AC026436.1							-0.1	0.996465604932035												
ENSG00000248866	USP46-AS1	-0.1	0.999973754074131					0.1	0.996465604932035			-0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000248873	SERBP1P6			-0.1	0.999516510215591																
ENSG00000248890	HHIP-AS1			0.1	0.999516510215591	-0.1	0.999975865166861									-0.1	0.999993864973088				
ENSG00000248896	AC105001.1							0.1	0.996465604932035												
ENSG00000248905	FMN1	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988			0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000248909	HMGB1P21			-0.1	0.999516510215591																
ENSG00000248927	AC114284.1	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988						
ENSG00000248932	AC097103.2																			-0.1	0.999991842764457
ENSG00000248936	AC027607.1							-0.1	0.996465604932035												
ENSG00000248971	KRT8P46			-0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000249042	AC008771.1	-0.1	0.999973754074131			0.1	0.999975865166861					-0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000249084	AC027627.1					0.1	0.999975865166861														
ENSG00000249087	ZNF436-AS1			0.1	0.999516510215591									0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000249115	HAUS5	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000249129	SUDS3P1			0.1	0.999516510215591																
ENSG00000249158	PCDHA11							-0.1	0.996465604932035											0.1	0.999991842764457
ENSG00000249159	AC091965.1							0.1	0.996465604932035												
ENSG00000249207	AC079921.1	0.1	0.999973754074131			0.1	0.999975865166861					0.1	0.999963861920391								
ENSG00000249242	TMEM150C					-0.1	0.999975865166861														
ENSG00000249249	AC010226.1	-0.1	0.999973754074131			-0.1	0.999975865166861														
ENSG00000249258	AC079193.2			0.1	0.999516510215591																
ENSG00000249279	LINC02057	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000249304	AC104779.1	0.1	0.999973754074131																		
ENSG00000249328	AC036214.1			0.1	0.999516510215591	-0.1	0.999975865166861														
ENSG00000249348	UGDH-AS1	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000249353	NPM1P27			0.1	0.999516510215591	0.1	0.999975865166861			-0.1	0.999988430414761							0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000249364	AC112206.2			0.1	0.999516510215591																
ENSG00000249379	AL033397.2			0.1	0.999516510215591																
ENSG00000249406	AC015909.1			-0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000249417	AC117383.1							0.1	0.996465604932035												
ENSG00000249459	ZNF286B	0.1	0.999973754074131	0.2	0.999516510215591			0.1	0.996465604932035					0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000249471	ZNF324B			-0.1	0.999516510215591			0.1	0.996465604932035							0.1	0.999993864973088				
ENSG00000249476	AC008467.1			-0.1	0.999516510215591																
ENSG00000249485	RBBP4P1			0.5	0.999516510215591	0.2	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000249492	AC114956.3							-0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000249500	LINC01179			-0.1	0.999516510215591																
ENSG00000249502	AC006160.1													-0.1	0.999999971785988						
ENSG00000249565	SERBP1P5																	-0.1	0.99993743598835		
ENSG00000249572	AC034231.1	0.1	0.999973754074131									0.1	0.999963861920391	0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000249592	AC139887.2	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000249602	AL589765.4			-0.1	0.999516510215591																
ENSG00000249635	AC109361.1			0.1	0.999516510215591																
ENSG00000249655	AC008434.1			0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035												
ENSG00000249664	AC027338.1			0.1	0.999516510215591			0.1	0.996465604932035	0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000249673	NOP14-AS1			-0.2	0.999516510215591											0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000249684	AC106795.2					-0.1	0.999975865166861	0.1	0.996465604932035												
ENSG00000249685	AC079921.2			0.1	0.999516510215591																
ENSG00000249700	SRD5A3-AS1					0.1	0.999975865166861														
ENSG00000249709	ZNF564	0.1	0.999973754074131					-0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000249715	FER1L5	0.1	0.999973754074131	-0.1	0.999516510215591									-0.1	0.999999971785988						
ENSG00000249721	AC112206.3			-0.1	0.999516510215591	-0.1	0.999975865166861											0.1	0.99993743598835		
ENSG00000249738	AC008691.1			0.1	0.999516510215591																
ENSG00000249740	OSMR-AS1	0.1	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035												
ENSG00000249753	AC084357.2			0.1	0.999516510215591													0.1	0.99993743598835		
ENSG00000249816	LINC00964	-0.1	0.999973754074131	0.1	0.999516510215591																
ENSG00000249835	VCAN-AS1			-0.1	0.999516510215591																
ENSG00000249852	AC145676.1							-0.1	0.996465604932035												
ENSG00000249853	HS3ST5																	0.1	0.99993743598835		
ENSG00000249855	EEF1A1P19			0.4	0.999516510215591					0.1	0.999988430414761										
ENSG00000249859	PVT1							-0.1	0.996465604932035			0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000249863	AC021106.1			0.1	0.999516510215591	-0.1	0.999975865166861	-0.2	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000249867	AC090833.1	0.2	0.999973754074131					-0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000249898	MCPH1-AS1							0.1	0.996465604932035					0.1	0.999999971785988						
ENSG00000249915	PDCD6	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000249936	RAC1P2			-0.1	0.999516510215591																
ENSG00000249947	XBP1P1			0.1	0.999516510215591																
ENSG00000249992	TMEM158							-0.1	0.996465604932035												
ENSG00000249996	AC106786.2			0.1	0.999516510215591																
ENSG00000250015	AC018752.1			0.1	0.999516510215591																
ENSG00000250021	ARPIN-AP3S2			-0.1	0.999516510215591	0.1	0.999975865166861											0.1	0.99993743598835		
ENSG00000250027	AC022272.1			0.1	0.999516510215591			-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000250033	SLC7A11-AS1			0.2	0.999516510215591	-0.3	0.999975865166861									-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000250041	AC069360.1			-0.1	0.999516510215591																
ENSG00000250057	AC114781.2			-0.1	0.999516510215591																
ENSG00000250067	YJEFN3	-0.1	0.999973754074131			0.1	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000250068	AL445187.1			0.1	0.999516510215591																
ENSG00000250071	AC093214.1							-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000250081	AC025176.1							-0.1	0.996465604932035			0.1	0.999963861920391			-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000250091	DNAH10OS							0.1	0.996465604932035												
ENSG00000250116	AC018682.1					-0.1	0.999975865166861							-0.1	0.999999971785988						
ENSG00000250131	AC078881.1	0.1	0.999973754074131																		
ENSG00000250132	AC004803.1			0.2	0.999516510215591																
ENSG00000250151	ARPC4-TTLL3					0.1	0.999975865166861	-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000250159	AC106791.1	0.1	0.999973754074131	-0.1	0.999516510215591			-0.2	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000250182	EEF1A1P13			-0.1	0.999516510215591																
ENSG00000250220	AC053527.1			0.1	0.999516510215591			0.1	0.996465604932035												
ENSG00000250222	AC008443.5			0.1	0.999516510215591																
ENSG00000250240	AC008840.1			-0.1	0.999516510215591																
ENSG00000250241	AC105383.1			-0.1	0.999516510215591																
ENSG00000250251	PKD1P6	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000250299	MRPS31P4									0.1	0.999988430414761			-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000250303	AP002884.1	0.1	0.999973754074131					-0.1	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391	0.1	0.999999971785988	0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000250305	TRMT9B	-0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861									-0.1	0.999993864973088				
ENSG00000250312	ZNF718			0.2	0.999516510215591			-0.2	0.996465604932035	-0.1	0.999988430414761										
ENSG00000250317	SMIM20	0.1	0.999973754074131	-0.2	0.999516510215591			-0.1	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088	0.2	0.99993743598835	-0.1	0.999991842764457
ENSG00000250318	AC003072.1	0.1	0.999973754074131	0.1	0.999516510215591																
ENSG00000250320	AC113383.1							-0.1	0.996465604932035					-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000250321	AC079140.2	-0.1	0.999973754074131																		
ENSG00000250326	AC104596.1	-0.1	0.999973754074131											0.1	0.999999971785988						
ENSG00000250362	AC008592.1	0.1	0.999973754074131																		
ENSG00000250365	AL139353.2			0.1	0.999516510215591																
ENSG00000250397	AP006623.1	0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035											0.1	0.999991842764457
ENSG00000250421	AC106798.1			0.2	0.999516510215591															-0.1	0.999991842764457
ENSG00000250444	CCT5P1	-0.1	0.999973754074131																		
ENSG00000250462	LRRC37BP1							-0.1	0.996465604932035			-0.1	0.999963861920391			-0.1	0.999993864973088				
ENSG00000250471	GMPSP1			-0.1	0.999516510215591			-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000250474	WBP1LP2	0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000250479	CHCHD10							0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000250483	PPM1AP1					0.1	0.999975865166861														
ENSG00000250486	FAM218A							-0.1	0.996465604932035					-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000250492	INTS6P1	0.1	0.999973754074131					-0.1	0.996465604932035												
ENSG00000250506	CDK3	0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035												
ENSG00000250508	AP000808.1			-0.1	0.999516510215591									-0.1	0.999999971785988						
ENSG00000250510	GPR162													0.1	0.999999971785988						
ENSG00000250539	KRT8P33			0.2	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035					0.1	0.999999971785988						
ENSG00000250565	ATP6V1E2	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035					0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000250571	GLI4	-0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035							0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000250602	AC093535.1			0.1	0.999516510215591													0.1	0.99993743598835		
ENSG00000250608	AC010210.1							-0.1	0.996465604932035												
ENSG00000250616	AC012645.1							0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000250656	ST3GAL1P1																	0.1	0.99993743598835		
ENSG00000250669	AC112206.4			-0.1	0.999516510215591																
ENSG00000250722	SELENOP			0.2	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761										
ENSG00000250742	LINC02381			-0.1	0.999516510215591																
ENSG00000250748	AC025419.1	0.1	0.999973754074131	0.1	0.999516510215591															0.1	0.999991842764457
ENSG00000250802	ZBED3-AS1			0.2	0.999516510215591			-0.2	0.996465604932035									0.1	0.99993743598835		
ENSG00000250848	AC021087.2	0.1	0.999973754074131					-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000250899	AC125807.2	-0.1	0.999973754074131	-0.2	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000250900	AC008443.6			-0.1	0.999516510215591																
ENSG00000250903	GMDS-DT	0.1	0.999973754074131	0.1	0.999516510215591	-0.2	0.999975865166861	-0.2	0.996465604932035			0.1	0.999963861920391			-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000250909	AC138956.1							-0.1	0.996465604932035												
ENSG00000250917	AL035458.2							-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000250938	AC108866.1			0.1	0.999516510215591																
ENSG00000250988	SNHG21	0.1	0.999973754074131					0.1	0.996465604932035	0.1	0.999988430414761			-0.1	0.999999971785988			-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000250990	AC098851.1					0.1	0.999975865166861														
ENSG00000251000	AC008592.3					-0.1	0.999975865166861														
ENSG00000251003	ZFPM2-AS1	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761	0.2	0.999963861920391			-0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000251017	AC093677.1			-0.1	0.999516510215591																
ENSG00000251018	HMMR-AS1			0.1	0.999516510215591																
ENSG00000251022	THAP9-AS1	0.1	0.999973754074131	0.2	0.999516510215591					0.2	0.999988430414761	0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000251023	AC114980.1													0.1	0.999999971785988						
ENSG00000251034	AC037459.2	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.2	0.996465604932035			0.1	0.999963861920391					-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000251095	AC097478.1	0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035					-0.1	0.999999971785988						
ENSG00000251136	AF117829.1	0.1	0.999973754074131					0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	0.2	0.99993743598835	0.1	0.999991842764457
ENSG00000251141	MRPS30-DT	0.2	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861													0.1	0.999991842764457
ENSG00000251143	AP002490.1			0.1	0.999516510215591																
ENSG00000251161	AC020661.1			-0.1	0.999516510215591			-0.1	0.996465604932035									-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000251169	LINC01843					0.1	0.999975865166861													-0.1	0.999991842764457
ENSG00000251175	AC008243.1			0.1	0.999516510215591			-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000251179	TMEM92-AS1			0.1	0.999516510215591																
ENSG00000251188	AC079140.3			0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761									-0.1	0.999991842764457
ENSG00000251191	LINC00589			0.1	0.999516510215591	0.1	0.999975865166861														
